Ca_SO4,Mg_SO4,Na_SO4,K_SO4,Cl_SO4,NO3_SO4
0.4235350728879613,0.37649908730194637,0.18691899938471898,0.257918538694343,0.12887903107101586,0.054147337851810876
0.357572612652571,0.519090412590958,0.10838331778016527,0.2835790104229788,0.0857197143158094,0.3065608300425377
0.6003506399230352,0.2612376427911454,0.6866724272649751,0.33474016280544666,0.5755527057492037,0.08600567233640086
0.3471239778704419,0.22987031994605234,0.8258924789440275,0.3968160057704656,0.5594833201781575,0.11517255555856967
0.47281003956820306,0.7119605225696409,0.22243356053722554,0.17637426925902108,0.22358280275349685,0.676014580824805
0.3175992009378409,0.30208424313549853,0.20176541509409623,0.1689473704400476,0.21272254726365028,0.09488499783457933
0.20034925655003913,0.26524426429565195,0.3615076392148498,0.2513160390089237,0.259582010708034,0.09634283667858666
0.5224816910604831,0.9461292424712262,0.07264675702869802,0.35390660853561734,0.05644390907316293,0.3818153190664361
0.3688816696356309,0.4556195434334188,0.20588056873028354,0.13261816941161644,0.13187374987162723,0.38207129044652277
0.5274662989786741,0.6414709415160527,0.23636519225054337,0.29675268015183126,0.17814237779783695,0.5792993764360586
0.32591944075837515,0.3800681689782561,0.1971256295780108,0.3166228568283248,0.15431547998211956,0.7932953362859029
0.7286610875807857,0.93712683186288,0.12667540157509025,0.29414558384157685,0.1471417813874739,0.4346449978242624
0.5891363880217318,0.4428993133913449,0.9726728161457578,0.2566792866960178,0.5824525114000675,0.22378957924051687
0.41607155987178984,0.35556191572626916,0.22072648202988246,0.1885689863201075,0.23535897210171,0.17718396801763994
0.7406155932435153,0.7380482400219127,0.09752512639626014,0.22757495422145327,0.1257617782473534,0.12588344690561182
0.681011448113199,0.6027967414854439,0.6553815624441705,0.2563918751795526,0.5772641843908674,0.04824972275851878
0.49269362938774014,0.7583454978281879,0.1356074485612886,0.2524138867677164,0.12080252555089005,0.33834752896792575
0.28165260701272204,0.32743297083194856,0.4202435500162045,0.3778157536507423,0.23902480167284446,0.06801475733350909
0.11945628086702367,0.2101349681763964,0.40053348229495916,0.4107255127382406,0.4007240402159407,0.19426180819877795
0.21474567018224114,0.3081344040968167,0.3826419145257406,0.30005104304034186,0.3429641884028504,0.1545610599727145
0.4380383779773769,0.39519104123557985,0.3261507715614829,0.24525108885148808,0.32597010191998027,0.5006759751662662
0.2606424932243575,0.1976198016803858,0.41381849783642705,0.2827103683457489,0.45376813668726296,0.19292833536385143
0.2230116663472662,0.16262362058902546,0.7510957496191412,0.37326352440084093,0.4624129039035796,0.08060473336162713
0.39304782932010524,0.34097222791904014,0.10091115266714784,0.16330102980481237,0.07982304918056929,0.2339040727544277
0.5785763379120881,0.5889050169536721,0.11372809921847216,0.3730444400916931,0.09077572139432641,0.39782547106160165
0.3780228264934334,0.45162685390417967,0.16858809183318227,0.24501563715325758,0.13448319198598624,0.36067408250427124
0.5054993379733382,0.42431670569236235,0.12209032722655233,0.11934327755822147,0.12288979977026583,0.0404663982584791
0.3569776912399455,0.5037462758172981,0.0800185442987171,0.2839446488329563,0.09908084808451202,0.8637449799436414
0.5202619273157926,0.3103570960157416,0.3646724516063903,0.358296732542861,0.23010460806020147,0.06174839367799629
0.6554414651695505,0.43278725223294023,0.27775398560862136,0.31417625182953807,0.20723744073096645,0.43074539981240545
0.20406846583177102,0.2617563714247417,0.526163047018969,0.2238382032610177,0.3326219998536016,0.028603941742913194
0.6282032687771331,0.4469571584526508,0.1810406479019769,0.23696159494174113,0.1387674893038953,0.21076829953133547
0.6897320750684346,0.5582407886179571,0.22525345119823068,0.2622283514656942,0.1548881635500994,0.19240436992991122
0.2809801965947599,0.31247353935353545,0.23475626212924497,0.24116071599245256,0.252870920799316,0.13360188002916523
0.5702122125392091,0.6163857299805461,0.3761911048516143,0.21845433963042818,0.3175459331242778,0.23143931788948183
0.860589036031705,0.5211615155210003,0.16754255759135278,0.26291238295603453,0.1563146064958609,0.26807804205919034
0.4996928285746716,0.44314253630849065,0.2630328100048692,0.24979937896385135,0.223670920661204,0.1918839230906939
0.6087832086520254,0.4568583951364304,0.19639880505393353,0.32680502619294444,0.14211510357307544,0.13077897303658864
0.5528212650471144,0.8126755543074901,0.14695929941820723,0.4584529011316229,0.12519533859951557,0.1327538104925516
0.46972363724418115,0.3906084878025761,0.2131326233429919,0.22920496882265723,0.17062736714423482,0.17633649200343515
0.29491023063010885,0.20870869982238538,0.6257661364604632,0.396434177076034,0.35521509449079497,0.2975977105907891
0.3615988259722111,0.45302656589613965,0.32380383546612823,0.3892539391912688,0.39093214831283846,0.26173785166036356
0.4624115897445596,0.3069750441932431,0.5442570496088531,0.32311059420444405,0.368608050253799,0.48569192312896864
0.20065859866757643,0.17534062134287215,0.7057155053325113,0.2951493714390716,0.6627934348750378,0.3911832288417471
0.4992166022913166,0.379325326928551,0.2072442642496696,0.262748261704442,0.13580741806380414,0.16854751213659494
0.3914776600088088,0.4038867268907013,0.14876002176770295,0.21413535396424055,0.14027579837958137,0.2957851401439319
0.29825151621358154,0.19304753445421904,0.5349208930709128,0.13237983220191432,0.41723643124375537,0.037940643861164705
0.18276032920518098,0.15102545254876257,0.5032047112957825,0.29103935939922343,0.375213423005037,0.10518435811857527
0.5767712137729535,0.5882183057056622,0.2710837903730697,0.32131039507143055,0.20534603167507112,0.14503763362014951
0.10999724516638189,0.09878230454903159,0.5416280632029836,0.1639122054193095,0.5527482678738899,0.08831661223160168
0.7600856028173673,0.7061090828020682,0.12615248303311172,0.3401915241091149,0.10708315437764898,0.4170564153649725
0.24653691376024012,0.28039532184017163,0.47991950079693013,0.3788149095020013,0.42836155974225526,0.4425883464152242
0.12635121300768565,0.18664081499133242,0.30308689989697984,0.18856864325451828,0.23085626974604434,0.7585587233551667
0.40623738157955896,0.3324251241484318,0.29522259989273153,0.1890045744546877,0.22683333719797658,0.09508002683091481
0.8007871460349191,0.6269684344104479,0.332708288775873,0.3058223119586429,0.2103191166111009,0.037523157054399056
0.6827783273329558,0.7533220700854516,0.18103873646682023,0.3666346520386801,0.2347506595548697,0.6778516273329572
0.5047105127473214,0.4861579870690243,0.1279588304978333,0.19372820840830443,0.11005376431854585,0.8272038234584476
0.5577847282659837,0.4760499477236246,0.25484538346232355,0.26001726894589444,0.20219650250202523,0.21582856277070034
0.5224466461964012,0.34179399968242186,0.28417013742295444,0.33559176746604535,0.21546760800489073,0.22382388418058843
0.5568778845685924,0.41109179740062823,0.22365083840822772,0.34911271953190093,0.15750093319086114,0.5473820802997158
0.5349412861554186,0.5189150929831386,0.7139916384350009,0.31021304012683754,0.4914275831695148,0.29735417487993326
0.2602682861641327,0.34595595035469856,0.16386467408589347,0.16113508006676025,0.11782081859888129,0.23890280624902402
0.28877501090718866,0.2183744652470099,0.551640046159995,0.19020681975387224,0.500964849909294,0.15723182165131527
0.2374313279178483,0.2222504690862126,0.35281924875010734,0.21823629739048223,0.3169542166541647,0.3509421660609772
0.4018029454397473,0.2964297115357534,0.8245654579882168,0.3561359109505968,0.5302856472760971,0.3555140006074163
0.24574739647372298,0.26411055624334767,0.43473904395241814,0.35868031250530485,0.33243807604894565,0.24284793879586253
0.38072827340367926,0.2262676483242033,0.48789985940901076,0.20191794377515157,0.3662970658635381,0.04341516166430893
0.6784991208283047,0.37766762686451694,0.898540121496495,0.29354066831976516,0.739408070077397,0.23152484594947237
0.27969227620140286,0.3706870707976895,0.11691796124163951,0.18998283720201595,0.1266477776215116,0.9362089336174985
0.48439249185272754,0.4613647055381886,0.19624408090377307,0.2575521454524636,0.1827565205057944,0.13258109740240093
0.19882147576957812,0.3160098659887266,0.12013006420753897,0.1747005485137688,0.19377417967145844,0.0822803102335058
0.323832034749309,0.28825841065050184,0.1961050139942695,0.3141090198294646,0.15876732936787682,0.4254692381177278
0.24738763931963348,0.4301620053208544,0.2526171848733031,0.2231210862361921,0.21849085333202314,0.15165556841402264
0.39730527874875715,0.34542679995373,0.4222572655518087,0.26590255280082775,0.40446510937848157,0.16195258435829846
0.3126436731589582,0.3477635891918108,0.14769700376617367,0.188171671506412,0.222068406740234,0.16901363612427506
0.3176638144872202,0.4171566399851218,0.14709616165715422,0.27317623040542655,0.23515253495411384,0.38898728717467457
0.669148881374634,0.3163856960750979,0.16647099803524898,0.16246710136092407,0.16291533721131327,0.06412022554178719
0.4587618127057222,0.381386948859448,0.13678811521398646,0.22770230487425427,0.14445594099876022,0.20248664353635085
0.7734958419365618,0.5149649859168255,0.0973624700242584,0.24253111203265584,0.08001451327710807,0.0891458883877025
0.3681196483531734,0.4454075110521653,0.16767118617492696,0.29633246223460313,0.21523558484761507,0.3330014869582775
0.459072197142813,0.49618976473759857,0.0719210153942521,0.31972902880126775,0.07733570803345145,0.30440677508146013
0.1520738391008243,0.23113827671082904,0.3528991450620241,0.21399718852312527,0.5144897176714341,0.06258151526646201
0.3558034914647828,0.4011929334048693,0.22495036751674913,0.20014939869072695,0.20379414893160655,0.16549328394417742
0.4481746437864314,0.4235505884533876,0.2741722663261927,0.19910744424391227,0.24017822548194878,0.1019168202811438
0.68106206895967,0.6353028920837804,0.06724718753539573,0.17464303101812292,0.06662617322452649,0.5047815826785191
0.19673018321923127,0.2449071338006456,0.39540748571294837,0.2834718408442645,0.4274799352206567,0.5162899238626272
0.2871665519190257,0.2440563665146048,0.41386160347912815,0.2947157461831129,0.32823327383514017,0.15713879860622215
0.629612400830563,0.6052282082233655,0.0982279998059373,0.20365318301375898,0.12902541174634588,0.21090681938512726
0.29117119364982824,0.37870541797082324,0.1894524130351875,0.2000487461510948,0.1974979232421785,0.08508463230464643
0.21655699887981153,0.3158856111379554,0.17739118626822453,0.35270611398284807,0.11031259413453197,0.2584087912952167
0.24703992688130352,0.2367998637619841,0.3516567712057695,0.2170811551126279,0.28022392635291643,0.11801453684327638
0.5863237445205715,0.553309556931608,0.3171026152766815,0.45693376750293596,0.2826340762910553,0.19869938582659477
0.3374307874585946,0.777372287772496,0.11050763149808235,0.2888380517337554,0.09353373399334408,0.5449687483792403
0.48446598639531674,0.3882248207624625,0.15314897241869518,0.17957747358097514,0.11547929290143029,0.7697980951087767
0.26519288875410274,0.33546860034672343,0.23855513464167363,0.5343890684910569,0.19220959268342247,0.7157286749013441
0.2702960845211147,0.34090101274046564,0.45299467703981255,0.3070975667775485,0.46390729711661927,0.42384049061989254
0.2924862748392053,0.30978078574029017,0.525420593500927,0.41037124000722647,0.44576068548445175,0.031711727247777995
0.5887635669225689,0.4240324154782202,0.38182241604105155,0.29837976138074573,0.23685401726495767,0.11038391820036869
0.5118961539004194,0.46129470772886416,0.24712067223406997,0.37079853854407413,0.22138633612489825,0.39126985360330246
0.4711834712694115,0.6075543494269398,0.08751929368800454,0.17435003749481867,0.06239644286097325,0.2500897677506967
0.19225403391006482,0.13197405848309618,0.5200147178979269,0.2541141987086754,0.39371310006319693,0.1210064826587137
0.8760536096236848,0.7470955793214045,0.3143575019985361,0.19795911616518735,0.28415050514830537,0.12035336227983395
0.6459242793130895,0.5847452939981376,0.18470458859472288,0.261588917736383,0.13517019580675474,0.1508978512142564
0.15801412215858066,0.2498475437857782,0.21322270043961836,0.21190468433220414,0.26139064453973015,0.35618485964873225
0.19551923160139292,0.19620864567973234,0.4343720053195941,0.23585618635422215,0.3300726498397462,0.18563956692027012
0.5557551165014745,0.6370800845077734,0.1078591091849803,0.27250245603639534,0.09545862186422552,0.41449840577394803
0.5399539146089566,0.3574794849195986,0.10667515069916932,0.18479268738822638,0.08967943395538236,0.24635774655186127
0.3220358360395294,0.2524401626250427,0.36159143275254313,0.26199349973620234,0.26002689966886516,0.0673339731539843
0.6112206922090663,0.475172737711807,0.2559323541665288,0.2762436579796327,0.2298727087178323,0.05621166729454725
0.5131838680352686,0.5194941512748671,0.23147078111787778,0.21944799330264594,0.21873803688292795,0.17912627093157166
0.3061131070465244,0.28108781989204695,0.2772915932294337,0.22406093212964284,0.22308906144911203,0.1406175045135867
0.5073786349484591,0.30998023848556266,0.17866365256685476,0.2950897430538774,0.13767944106101032,0.13534806008086941
0.4992756744192418,0.3366489942979315,0.3308174167296791,0.29731674336671116,0.26606714721066277,0.37903784726985174
0.5345859948126838,0.46560998561790096,0.2024720269836692,0.29234630427708685,0.20252455672665007,0.07535069951651271
0.49990285115391375,0.49920108884954445,0.11893369950921587,0.14800477251269878,0.14138039662008964,0.31055602469256066
0.4315663764784942,0.2998386399528434,0.31800350770351593,0.2773909817381623,0.2952021114675964,0.26686189815905903
0.5806001268990003,0.5566566143099265,0.3622234407603284,0.4059637025957305,0.2612457479049078,0.19207310627946525
0.33615898582825876,0.49619324807530313,0.22996260568798646,0.19784961510593319,0.199493228210651,0.10781028560719479
0.3207853853340685,0.21529321926076347,0.23613616583360783,0.3373600490456461,0.17709972922639763,0.3663304648999524
0.8054713039463424,0.6363392368418455,0.19922859224375944,0.23015918923045228,0.15818385325004336,0.4088180910045532
0.7157095311476059,0.6691530698848343,0.10010622391627387,0.31025803841830163,0.09027815977641741,0.26772438916568136
